1741914631.9957,2025-03-13 18:10:31.995,4,false,9.0,4792.821,4615.385,4162.564,4198.974,4224.103
1741914632.0037,2025-03-13 18:10:32.003,5,false,450.0,4784.615,4582.564,4157.949,4188.718,4215.385
1741914632.0117,2025-03-13 18:10:32.011,6,false,243.0,4783.077,4642.051,4194.359,4198.974,4228.718
1741914632.0196,2025-03-13 18:10:32.019,7,false,450.0,4791.282,4683.077,4205.641,4209.231,4241.026
1741914632.0276,2025-03-13 18:10:32.027,8,false,450.0,4794.359,4619.487,4168.205,4200.513,4228.718
1741914632.0356,2025-03-13 18:10:32.035,9,false,1023.0,4791.282,4570.256,4166.667,4201.026,4228.205
1741914632.0436,2025-03-13 18:10:32.043,10,false,450.0,4805.128,4621.538,4222.051,4227.179,4255.385
1741914632.0514,2025-03-13 18:10:32.051,11,false,1023.0,4818.974,4668.718,4242.051,4244.103,4264.615
1741914632.0592,2025-03-13 18:10:32.059,12,false,450.0,4797.949,4635.897,4203.077,4229.744,4248.205
1741914632.0671,2025-03-13 18:10:32.067,13,false,450.0,4761.538,4592.821,4174.872,4204.615,4234.359
1741914632.0751,2025-03-13 18:10:32.075,14,false,450.0,4738.462,4584.615,4170.256,4174.359,4215.897
1741914632.0831,2025-03-13 18:10:32.083,15,false,1023.0,4730.256,4613.333,4167.179,4158.462,4195.897
1741914632.0909,2025-03-13 18:10:32.090,16,false,0.0,4741.026,4637.949,4170.769,4185.641,4208.205
1741914632.0989,2025-03-13 18:10:32.098,17,false,0.0,4765.641,4613.333,4173.846,4217.436,4235.897
1741914632.1066,2025-03-13 18:10:32.106,18,false,0.0,4772.821,4592.821,4171.282,4211.282,4236.41
1741914632.1146,2025-03-13 18:10:32.114,19,false,0.0,4762.564,4635.897,4182.051,4202.051,4228.718
1741914632.1224,2025-03-13 18:10:32.122,20,false,0.0,4753.333,4662.564,4199.487,4213.333,4226.154
1741914632.1304,2025-03-13 18:10:32.130,21,false,0.0,4745.128,4633.846,4182.564,4210.256,4217.436
1741914632.1382,2025-03-13 18:10:32.138,22,false,0.0,4741.538,4609.231,4156.923,4196.41,4215.897
1741914632.1461,2025-03-13 18:10:32.146,23,false,0.0,4737.949,4609.231,4173.846,4202.564,4227.179
1741914632.1539,2025-03-13 18:10:32.153,24,false,0.0,4720.513,4637.949,4202.564,4209.231,4230.256
1741914632.1619,2025-03-13 18:10:32.161,25,false,0.0,4705.128,4660.513,4192.308,4196.923,4228.718
1741914632.1697,2025-03-13 18:10:32.169,26,false,0.0,4709.231,4623.59,4165.128,4187.692,4233.846
1741914632.1777,2025-03-13 18:10:32.177,27,false,0.0,4710.769,4582.564,4163.077,4189.231,4223.59
1741914632.1854,2025-03-13 18:10:32.185,28,false,0.0,4695.385,4621.538,4177.949,4183.077,4203.59
